Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	MeanLogStd
55	127.82458	122.37412	293.1481	0.8430521	375.66666	63.7125	48.043896	161.7717	-7.5209403	89600	-4.6119094e-08	1431.5084	-0.055951692	-1376.5079	3.7615523	0.015037065	0.249375	73.0	2526.536598920822	-0.67028475
56	60.743725	93.72658	222.70647	-2.585689	351.75	20.957834	29.967579	88.66279	-32.328087	91200	-2.9951334e-08	284.50284	-0.034924526	-248.80888	3.77544	0.016659454	0.228125	22.0	2555.081596851349	-0.6708082
57	236.69331	203.94179	503.40207	8.269451	463.66666	23.630947	26.256603	105.91169	-14.263012	92800	4.7683715e-09	768.7567	-0.026414333	-718.6673	3.827072	0.015408656	0.21375	20.0	2582.1330218315125	-0.6726797
58	70.77335	67.53545	166.05617	-6.7330985	286.6	17.301756	25.913263	96.00989	-23.92823	94400	-4.2319297e-08	223.6841	-0.030561447	-204.35121	3.7689118	0.01781562	0.219375	15.0	2609.4081194400787	-0.6756765
59	136.48096	33.87495	170.35591	102.60601	592.0	23.668726	12.702437	52.316013	-2.3084214	96000	4.991889e-09	85.42941	-0.012847253	-40.548344	3.768252	0.023449373	0.2675	3.0	2636.134988307953	-0.67660666
60	53.093052	21.477543	82.10366	30.795715	480.33334	23.446007	14.593322	60.405445	-3.1393535	97600	-9.834767e-09	302.18823	-0.017645493	-278.5982	3.7598255	0.01671435	0.24375	7.0	2664.1935024261475	-0.6781367
61	112.477325	175.70729	416.69537	4.567515	337.75	19.273531	24.633945	120.12585	-12.147731	99200	1.7881393e-09	390.7821	-0.015863996	-356.25974	3.68316	0.016824188	0.22875	9.0	2691.803974866867	-0.67924416
62	95.900635	172.20369	479.8678	3.2845278	263.83334	30.567266	29.8088	86.54663	-13.319382	100800	-3.8444995e-08	94.56838	-0.020551441	-65.402	3.7513874	0.0150479125	0.2125	7.0	2719.687992334366	-0.6806427
63	71.89715	142.30891	389.81912	1.8548951	255.16667	33.13752	30.751421	105.06373	-7.3983974	102400	-7.152557e-09	264.12448	-0.013257738	-188.80939	3.7217486	0.014909752	0.19375	7.0	2747.2301712036133	-0.68189096
64	125.93702	147.29483	332.118	-2.8575785	360.66666	47.18602	37.259365	136.11885	-16.399067	104000	8.121133e-09	272.30182	-0.013233734	-233.16579	3.6581833	0.024417484	0.28375	5.0	2775.1029031276703	-0.6823421
65	50.292877	36.59743	88.56802	-0.9403687	252.16667	19.807644	14.599935	71.67475	-5.8981643	105600	1.6242266e-08	115.911446	-0.04392799	-92.06568	3.6836789	0.015900785	0.2275	27.0	2802.957530736923	-0.68654835
66	157.79965	115.439415	274.42297	0.55044335	344.33334	35.7333	16.666243	79.30539	-4.2003193	107200	-1.0430813e-09	224.48645	-0.0147402445	-214.68225	3.6285753	0.019409213	0.228125	5.0	2830.636022090912	-0.68732625
67	44.974236	63.76562	175.6667	-7.489469	176.5	20.430334	15.205641	51.43145	-4.342683	108800	8.046627e-09	28.689985	-0.008172589	-20.923008	3.744098	0.014335512	0.1775	3.0	2858.4421854019165	-0.6878502
68	200.72833	231.67627	594.61456	11.831118	382.75	36.550587	33.860077	124.36442	-9.848678	110400	-2.4139881e-08	385.04883	-0.035340443	-370.51733	3.6389124	0.015128373	0.191875	35.0	2887.043287754059	-0.6911764
69	54.237873	109.75227	321.33774	-1.7467285	168.28572	33.844723	27.25408	95.95563	-3.8380046	112000	-3.5613777e-08	71.40795	-0.019963555	-62.012344	3.6826124	0.016181715	0.1375	9.0	2914.461644411087	-0.6930211
70	131.84271	108.791145	263.72522	-2.7172136	326.0	44.354942	34.387867	150.5925	-5.7294817	113600	-3.2112002e-08	139.84192	-0.05353728	-128.71132	3.6205115	0.015229514	0.235625	57.0	2943.3483827114105	-0.69761896
71	140.53362	76.63107	227.0288	40.740295	424.66666	33.76955	16.886553	67.71794	3.0832987	115200	-6.4074994e-09	63.108524	-0.03041819	-55.868114	3.5740345	0.016671801	0.226875	14.0	2970.789005279541	-0.6988605
72	159.99062	231.5734	594.557	-8.361288	294.8	38.76519	23.171503	105.76864	-9.280722	116800	2.7865172e-08	496.79022	-0.016202202	-471.44348	3.6150842	0.018271364	0.21625	10.0	2998.457013607025	-0.69952905
73	120.28577	216.50404	551.7535	-1.7811267	228.2	43.52025	38.21477	136.36984	-10.87414	118400	9.0897085e-09	250.96777	-0.012657359	-242.36153	3.5844948	0.020394526	0.230625	5.0	3026.0007054805756	-0.6997123
74	184.37192	169.1765	441.44595	4.268594	396.25	37.585636	29.33574	124.73023	-10.592333	120000	-5.8114527e-09	138.8047	-0.01742721	-121.44876	3.5535674	0.017222714	0.223125	10.0	3053.8192734718323	-0.69985104
75	35.066372	25.876663	81.18509	-2.6304924	182.14285	22.439337	19.114357	99.32764	-5.385269	121600	2.7045608e-08	330.01434	-0.052906092	-314.11295	3.5676942	0.014950561	0.22125	65.0	3081.9619011878967	-0.6940964
76	80.16266	77.94776	204.54274	7.7090836	266.0	24.610132	16.562498	51.69552	-17.27197	123200	-4.7832728e-08	36.97485	-0.009126531	-25.994633	3.5680132	0.020179119	0.256875	3.0	3109.6207432746887	-0.6942566
77	165.74579	194.52194	482.33847	1.8978124	367.75	31.098549	22.869848	105.751396	-6.6662083	124800	-9.0897085e-09	312.42346	-0.01107052	-292.1061	3.6300542	0.018961113	0.210625	7.0	3136.862929582596	-0.6946759
78	119.95217	62.85155	211.21875	47.869385	304.8	27.964697	18.819517	81.53524	-2.2171535	126400	-8.642673e-09	43.7996	-0.017578837	-28.360168	3.551988	0.017841512	0.19	10.0	3164.5968153476715	-0.69520575
79	130.53154	150.48917	403.7372	-3.8617473	302.2	33.871456	24.318432	107.495415	1.0105484	128000	3.2633544e-08	102.95819	-0.049119286	-93.23176	3.5905008	0.015347641	0.193125	41.0	3192.3101420402527	-0.70217913
80	80.72086	76.21391	223.87119	-8.284809	220.33333	27.433731	18.561493	94.78485	-0.7702575	129600	2.30968e-09	185.2599	-0.03330473	-175.5907	3.6385322	0.015301701	0.20625	22.0	3220.8800354003906	-0.7027098
81	104.79613	91.487755	233.91835	12.562578	327.25	27.811096	15.498793	59.66554	-4.289283	131200	1.013279e-08	34.319984	-0.012001694	-22.439354	3.5646818	0.020934153	0.285	4.0	3248.6360807418823	-0.70325214
82	191.14948	155.77184	387.45648	6.422519	413.66666	44.59091	29.472513	104.385376	-1.9262197	132800	1.07288365e-08	249.66609	-0.03492514	-237.58725	3.5261774	0.0151592055	0.2025	25.0	3276.4138791561127	-0.709547
83	190.76889	226.50095	582.1267	38.889477	369.0	35.264435	28.56525	101.768	-7.5586586	134400	-6.556511e-09	497.85086	-0.026702425	-481.21198	3.5232477	0.015980711	0.221875	13.0	3303.788280248642	-0.71096516
84	47.678238	38.460354	115.15688	1.5891321	183.625	16.731094	17.17407	79.19653	-13.952125	136000	1.2665987e-08	241.75148	-0.011515371	-217.24026	3.563227	0.012665034	0.18	4.0	3331.5883433818817	-0.7115276
85	267.41336	227.16219	578.1312	41.38063	467.0	44.970383	31.238443	132.04932	-1.0317879	137600	1.2516975e-08	123.93746	-0.0131684495	-117.274635	3.5407484	0.014380638	0.1875	6.0	3358.9067533016205	-0.71257365
86	108.39856	22.581842	139.18665	85.65743	324.66666	42.00419	36.972263	150.96436	-14.126273	139200	2.8833746e-08	144.73613	-0.030128466	-139.00888	3.5601544	0.015733287	0.21375	22.0	3386.648235797882	-0.715562
87	68.507	79.788086	211.38712	-3.5675752	251.33333	33.41674	15.90178	75.30932	0.9670546	140800	-5.26011e-08	222.02072	-0.023826975	-210.23169	3.502094	0.015285007	0.176875	9.0	3414.215502500534	-0.716051
88	173.02698	223.7004	592.39795	5.4046073	299.6	36.4078	25.735857	102.80042	-1.437664	142400	2.026558e-08	404.1864	-0.020769175	-385.02188	3.4964187	0.015745632	0.19125	11.0	3442.5179250240326	-0.7171976
89	499.7989	154.03542	653.8343	345.76346	800.0	63.720726	32.168087	138.69328	-4.6816163	144000	-1.1920929e-08	468.96634	-0.028601278	-424.27853	3.5207136	0.01565025	0.235625	15.0	3469.852476119995	-0.72067565
90	88.37776	81.6544	224.8675	8.8045635	205.25	60.248592	33.710587	148.49265	6.0779047	145600	3.1143426e-08	312.5311	-0.033636622	-302.84613	3.538031	0.016127432	0.226875	19.0	3498.2413086891174	-0.7233367
91	538.67255	135.82697	674.4995	402.84558	800.0	67.08148	36.05239	149.98994	3.8713	147200	3.6284327e-08	106.135506	-0.01902956	-96.335434	3.4836056	0.016502652	0.21375	10.0	3525.8699333667755	-0.72420776
92	136.2713	59.09221	213.18352	77.14656	344.25	42.41896	34.370262	159.35764	-2.874582	148800	1.9818545e-08	354.3775	-0.012232618	-329.8053	3.5316064	0.019452455	0.2825	5.0	3553.4393763542175	-0.72506434
93	132.58629	82.16751	214.7538	50.41878	421.5	42.573204	32.71258	129.64322	-12.990646	150400	4.3809415e-08	220.49915	-0.031743523	-212.98279	3.4548602	0.015028671	0.223125	16.0	3580.910581588745	-0.7281505
94	431.44885	113.17973	544.6286	318.26913	744.5	47.89718	20.383	103.42192	5.4065385	152000	-4.9173834e-09	170.54326	-0.009193697	-148.81044	3.3810449	0.019971289	0.216875	4.0	3608.488437652588	-0.7292703
