Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	MeanLogStd
75	189.15816	303.73126	795.7737	7.5407	234.8	58.307762	42.663754	144.62431	-11.203296	121600	-3.5464765e-08	555.71436	-0.027413161	-468.67886	4.286413	0.017604345	0.265625	15.0	2892.5359740257263	-0.55639106
76	225.28064	194.7125	472.3389	16.078074	348.5	40.75475	22.251783	94.28379	-0.80995727	123200	-1.6354024e-08	246.99567	-0.007643281	-193.10449	4.25654	0.022113748	0.269375	3.0	2927.959101676941	-0.5560514
77	119.66297	108.74249	325.17218	25.047682	217.14285	53.479088	28.634727	121.59738	-5.749765	124800	-4.4703485e-09	594.7252	-0.027779382	-538.93646	4.321081	0.01579807	0.21	18.0	2964.1050732135773	-0.5586679
78	209.1648	217.18521	621.7733	8.036844	310.8	37.23397	29.02636	108.531296	-3.33233	126400	2.9802323e-09	621.55115	-0.010780581	-536.39655	4.2320275	0.013884119	0.181875	3.0	2999.7622945308685	-0.5593095
79	112.965576	119.702515	387.84827	8.326875	198.0	46.356277	30.764498	120.212326	-11.32996	128000	-6.556511e-09	349.1935	-0.0095388405	-299.07736	4.2699823	0.015708614	0.218125	3.0	3035.629904270172	-0.5594882
80	109.27711	93.674385	296.77487	23.525412	208.57143	26.99089	12.898734	65.095024	0.36519915	129600	2.9802323e-09	463.65836	-0.024507131	-396.39255	4.351987	0.020849217	0.245625	8.0	3072.1148884296417	-0.56030136
81	91.23499	98.08528	272.3981	4.0386453	223.66667	21.885254	8.941864	53.45431	2.5850658	131200	1.23679635e-08	318.87296	-0.012001002	-297.17883	4.276724	0.014640764	0.20375	3.0	3107.8778162002563	-0.5609993
82	233.17618	235.49269	590.59344	1.6113409	366.0	51.27699	36.266712	167.81123	-1.4001164	132800	-2.324581e-08	314.17273	-0.054821927	-269.69498	4.2374415	0.015034657	0.235	74.0	3143.889689683914	-0.56156886
83	132.05507	162.22142	428.7284	2.4482203	242.5	42.604836	23.466368	98.13172	5.4959683	134400	-7.7486035e-09	371.42383	-0.039393485	-308.94742	4.263139	0.01612	0.225	29.0	3179.8758578300476	-0.56466186
84	220.73349	317.47406	855.675	59.42948	303.4	60.96453	47.689472	158.8875	-2.209497	136000	-6.198883e-08	290.75827	-0.009621156	-257.85272	4.2947435	0.025875919	0.275	4.0	3215.583370923996	-0.5651089
85	135.78053	134.10081	362.51184	5.0720973	154.83333	82.844574	43.606857	170.16652	17.316977	137600	-2.2500753e-08	2236.7388	-0.012792606	-2117.5757	4.2728415	0.017410437	0.1925	5.0	3251.3797137737274	-0.564689
86	108.72144	90.0864	284.6032	19.27265	216.83333	31.171587	27.125685	120.04063	-8.276363	139200	-1.66893e-08	466.46732	-0.04422024	-425.97092	4.299578	0.015538939	0.21375	31.0	3287.461201906204	-0.56407195
87	263.04312	140.03082	455.21207	125.5308	443.33334	40.30533	19.045565	90.82837	11.940003	140800	-4.172325e-09	224.2299	-0.010674988	-182.35344	4.259545	0.009898711	0.135	3.0	3323.1249811649323	-0.5639709
88	398.08228	137.93991	591.05927	276.87454	520.0	65.145454	25.805206	114.687965	8.421456	142400	-2.026558e-08	355.49747	-0.03604555	-307.37195	4.2568192	0.016043257	0.22	24.0	3359.061178445816	-0.56259805
89	164.84863	120.278564	371.36243	70.26281	305.5	46.06239	26.666199	102.13307	0.45308164	144000	-5.5134297e-08	206.75826	-0.013192376	-175.33618	4.293711	0.022737889	0.295625	4.0	3394.557427883148	-0.5625087
90	302.6244	129.95958	466.43076	148.54195	377.66666	79.34988	34.762814	162.42299	14.571267	145600	2.503395e-08	178.72832	-0.02230516	-106.541794	4.3288655	0.017254129	0.2225	11.0	3430.926463365555	-0.5626001
91	195.27737	187.02216	516.21906	5.562834	317.2	40.56833	28.822067	98.42774	-5.768123	147200	3.9190056e-08	155.61957	-0.037059154	-133.85419	4.2872887	0.0152921155	0.196875	25.0	3466.778151035309	-0.56541115
